,Unnamed: 0,Date,Temperature,Humidity,Dew Point,mean_wind_speed_mph,Pincode
1129,1129,3/26/2014,55.0,79.0,48.0,6.0,94063
1130,1130,3/27/2014,58.0,71.0,47.0,3.0,94063
1131,1131,3/28/2014,60.0,71.0,48.0,4.0,94063
1132,1132,3/29/2014,55.0,82.0,50.0,7.0,94063
1133,1133,3/30/2014,54.0,78.0,45.0,6.0,94063
1134,1134,3/31/2014,50.0,84.0,43.0,4.0,94063
1135,1135,4/1/2014,50.0,86.0,43.0,7.0,94063
1136,1136,4/2/2014,52.0,76.0,42.0,4.0,94063
1137,1137,4/3/2014,53.0,75.0,43.0,3.0,94063
1138,1138,4/4/2014,54.0,79.0,46.0,7.0,94063
1139,1139,4/5/2014,56.0,75.0,46.0,5.0,94063
1140,1140,4/6/2014,62.0,69.0,46.0,1.0,94063
1141,1141,4/7/2014,66.0,62.0,49.0,1.0,94063
1142,1142,4/8/2014,70.0,68.0,52.0,3.0,94063
1143,1143,4/9/2014,60.0,77.0,50.0,4.0,94063
1144,1144,4/10/2014,62.0,82.0,49.0,2.0,94063
1145,1145,4/11/2014,60.0,80.0,50.0,4.0,94063
1146,1146,4/12/2014,58.0,73.0,47.0,4.0,94063
1147,1147,4/13/2014,61.0,73.0,48.0,4.0,94063
1148,1148,4/14/2014,60.0,77.0,49.0,4.0,94063
1149,1149,4/15/2014,60.0,72.0,47.0,5.0,94063
1150,1150,4/16/2014,64.0,66.0,47.0,3.0,94063
1151,1151,4/17/2014,60.0,70.0,48.0,5.0,94063
1152,1152,4/18/2014,58.0,69.0,46.0,7.0,94063
1153,1153,4/19/2014,58.0,71.0,46.0,5.0,94063
1154,1154,4/20/2014,66.0,63.0,45.0,3.0,94063
1155,1155,4/21/2014,58.0,61.0,43.0,4.0,94063
1156,1156,4/22/2014,55.0,66.0,42.0,11.0,94063
1157,1157,4/23/2014,57.0,64.0,42.0,9.0,94063
1158,1158,4/24/2014,60.0,78.0,50.0,6.0,94063
1159,1159,4/25/2014,54.0,79.0,49.0,7.0,94063
1160,1160,4/26/2014,54.0,69.0,42.0,11.0,94063
1161,1161,4/27/2014,58.0,67.0,45.0,5.0,94063
1162,1162,4/28/2014,60.0,59.0,42.0,5.0,94063
1163,1163,4/29/2014,70.0,50.0,43.0,1.0,94063
1164,1164,4/30/2014,74.0,47.0,46.0,2.0,94063
1165,1165,5/1/2014,72.0,43.0,44.0,4.0,94063
1166,1166,5/2/2014,67.0,55.0,45.0,2.0,94063
1167,1167,5/3/2014,60.0,73.0,49.0,7.0,94063
1168,1168,5/4/2014,60.0,72.0,50.0,7.0,94063
1169,1169,5/5/2014,60.0,69.0,47.0,11.0,94063
1170,1170,5/6/2014,58.0,64.0,45.0,13.0,94063
1171,1171,5/7/2014,56.0,73.0,45.0,8.0,94063
1172,1172,5/8/2014,60.0,75.0,50.0,6.0,94063
1173,1173,5/9/2014,60.0,75.0,49.0,8.0,94063
1174,1174,5/10/2014,58.0,64.0,44.0,10.0,94063
1175,1175,5/11/2014,64.0,49.0,39.0,7.0,94063
1176,1176,5/12/2014,68.0,41.0,37.0,1.0,94063
1177,1177,5/13/2014,75.0,33.0,38.0,2.0,94063
1178,1178,5/14/2014,76.0,31.0,38.0,4.0,94063
1179,1179,5/15/2014,74.0,31.0,36.0,2.0,94063
1180,1180,5/16/2014,68.0,60.0,47.0,5.0,94063
1181,1181,5/17/2014,60.0,72.0,50.0,8.0,94063
1182,1182,5/18/2014,62.0,66.0,48.0,12.0,94063
1183,1183,5/19/2014,60.0,71.0,48.0,13.0,94063
1184,1184,5/20/2014,60.0,74.0,49.0,7.0,94063
1185,1185,5/21/2014,64.0,75.0,50.0,7.0,94063
1186,1186,5/22/2014,63.0,76.0,51.0,6.0,94063
1187,1187,5/23/2014,64.0,73.0,51.0,7.0,94063
1188,1188,5/24/2014,63.0,68.0,50.0,6.0,94063
1189,1189,5/25/2014,68.0,62.0,47.0,5.0,94063
1190,1190,5/26/2014,68.0,59.0,47.0,4.0,94063
1191,1191,5/27/2014,62.0,57.0,44.0,9.0,94063
1192,1192,5/28/2014,64.0,47.0,39.0,8.0,94063
1193,1193,5/29/2014,66.0,48.0,41.0,3.0,94063
1194,1194,5/30/2014,58.0,71.0,47.0,7.0,94063
1195,1195,5/31/2014,62.0,74.0,49.0,8.0,94063
1196,1196,6/1/2014,64.0,72.0,49.0,4.0,94063
1197,1197,6/2/2014,60.0,74.0,48.0,5.0,94063
1198,1198,6/3/2014,60.0,74.0,49.0,5.0,94063
1199,1199,6/4/2014,66.0,77.0,52.0,3.0,94063
1200,1200,6/5/2014,64.0,76.0,52.0,4.0,94063
1201,1201,6/6/2014,63.0,77.0,52.0,5.0,94063
1202,1202,6/7/2014,64.0,78.0,53.0,4.0,94063
1203,1203,6/8/2014,76.0,68.0,54.0,2.0,94063
1204,1204,6/9/2014,74.0,68.0,56.0,3.0,94063
1205,1205,6/10/2014,67.0,76.0,55.0,5.0,94063
1206,1206,6/11/2014,65.0,73.0,52.0,5.0,94063
1207,1207,6/12/2014,60.0,73.0,49.0,9.0,94063
1208,1208,6/13/2014,66.0,65.0,48.0,5.0,94063
1209,1209,6/14/2014,68.0,64.0,48.0,5.0,94063
1210,1210,6/15/2014,62.0,70.0,48.0,9.0,94063
1211,1211,6/16/2014,58.0,72.0,48.0,12.0,94063
1212,1212,6/17/2014,62.0,56.0,43.0,3.0,94063
1213,1213,6/18/2014,70.0,47.0,42.0,2.0,94063
1214,1214,6/19/2014,64.0,64.0,48.0,5.0,94063
1215,1215,6/20/2014,68.0,64.0,49.0,5.0,94063
1216,1216,6/21/2014,62.0,64.0,47.0,5.0,94063
1217,1217,6/22/2014,60.0,75.0,49.0,6.0,94063
1218,1218,6/23/2014,64.0,68.0,49.0,6.0,94063
1219,1219,6/24/2014,65.0,66.0,50.0,4.0,94063
1220,1220,6/25/2014,62.0,80.0,55.0,6.0,94063
1221,1221,6/26/2014,66.0,78.0,55.0,7.0,94063
1222,1222,6/27/2014,67.0,77.0,55.0,6.0,94063
1223,1223,6/28/2014,67.0,71.0,53.0,8.0,94063
1224,1224,6/29/2014,72.0,60.0,51.0,5.0,94063
1225,1225,6/30/2014,76.0,61.0,53.0,3.0,94063
1226,1226,7/1/2014,67.0,75.0,55.0,5.0,94063
1227,1227,7/2/2014,65.0,75.0,54.0,6.0,94063
1228,1228,7/3/2014,67.0,69.0,52.0,6.0,94063
1229,1229,7/4/2014,66.0,75.0,52.0,4.0,94063
1230,1230,7/5/2014,68.0,76.0,53.0,4.0,94063
1231,1231,7/6/2014,64.0,75.0,52.0,4.0,94063
1232,1232,7/7/2014,68.0,75.0,54.0,4.0,94063
1233,1233,7/8/2014,66.0,76.0,55.0,4.0,94063
1234,1234,7/9/2014,67.0,77.0,56.0,4.0,94063
1235,1235,7/10/2014,68.0,73.0,56.0,6.0,94063
1236,1236,7/11/2014,66.0,73.0,54.0,6.0,94063
1237,1237,7/12/2014,66.0,77.0,54.0,8.0,94063
1238,1238,7/13/2014,67.0,77.0,55.0,7.0,94063
1239,1239,7/14/2014,70.0,73.0,56.0,3.0,94063
1240,1240,7/15/2014,70.0,74.0,59.0,4.0,94063
1241,1241,7/16/2014,70.0,72.0,58.0,5.0,94063
1242,1242,7/17/2014,68.0,71.0,56.0,4.0,94063
1243,1243,7/18/2014,66.0,73.0,56.0,3.0,94063
1244,1244,7/19/2014,68.0,73.0,57.0,4.0,94063
1245,1245,7/20/2014,70.0,74.0,58.0,5.0,94063
1246,1246,7/21/2014,70.0,70.0,57.0,4.0,94063
1247,1247,7/22/2014,68.0,71.0,57.0,6.0,94063
1248,1248,7/23/2014,70.0,73.0,57.0,5.0,94063
1249,1249,7/24/2014,74.0,63.0,55.0,4.0,94063
1250,1250,7/25/2014,78.0,60.0,55.0,2.0,94063
1251,1251,7/26/2014,73.0,67.0,56.0,4.0,94063
1252,1252,7/27/2014,71.0,71.0,57.0,4.0,94063
1253,1253,7/28/2014,70.0,74.0,57.0,5.0,94063
1254,1254,7/29/2014,69.0,74.0,57.0,5.0,94063
1255,1255,7/30/2014,67.0,77.0,57.0,4.0,94063
1256,1256,7/31/2014,66.0,82.0,57.0,3.0,94063
1257,1257,8/1/2014,68.0,78.0,57.0,3.0,94063
1258,1258,8/2/2014,67.0,81.0,56.0,5.0,94063
1259,1259,8/3/2014,65.0,77.0,56.0,6.0,94063
1260,1260,8/4/2014,65.0,77.0,56.0,6.0,94063
1261,1261,8/5/2014,68.0,75.0,58.0,5.0,94063
1262,1262,8/6/2014,72.0,74.0,59.0,5.0,94063
1263,1263,8/7/2014,68.0,74.0,56.0,6.0,94063
1264,1264,8/8/2014,68.0,70.0,54.0,4.0,94063
1265,1265,8/9/2014,65.0,73.0,53.0,7.0,94063
1266,1266,8/10/2014,66.0,77.0,55.0,6.0,94063
1267,1267,8/11/2014,68.0,73.0,57.0,4.0,94063
1268,1268,8/12/2014,67.0,72.0,55.0,3.0,94063
1269,1269,8/13/2014,68.0,74.0,56.0,6.0,94063
1270,1270,8/14/2014,70.0,77.0,57.0,4.0,94063
1271,1271,8/15/2014,69.0,77.0,57.0,4.0,94063
1272,1272,8/16/2014,68.0,78.0,57.0,4.0,94063
1273,1273,8/17/2014,70.0,79.0,55.0,4.0,94063
1274,1274,8/18/2014,65.0,79.0,56.0,5.0,94063
1275,1275,8/19/2014,67.0,77.0,56.0,8.0,94063
1276,1276,8/20/2014,68.0,73.0,56.0,3.0,94063
1277,1277,8/21/2014,68.0,74.0,56.0,3.0,94063
1278,1278,8/22/2014,68.0,75.0,57.0,3.0,94063
1279,1279,8/23/2014,66.0,73.0,55.0,4.0,94063
1280,1280,8/24/2014,68.0,72.0,55.0,3.0,94063
1281,1281,8/25/2014,68.0,71.0,54.0,3.0,94063
1282,1282,8/26/2014,67.0,70.0,54.0,3.0,94063
1283,1283,8/27/2014,71.0,71.0,56.0,3.0,94063
1284,1284,8/28/2014,68.0,77.0,56.0,4.0,94063
1285,1285,8/29/2014,68.0,77.0,57.0,4.0,94063
1286,1286,8/30/2014,72.0,71.0,57.0,4.0,94063
1287,1287,8/31/2014,70.0,68.0,56.0,4.0,94063
1288,1288,3/1/2014,62.0,70.0,52.0,12.0,94301
1289,1289,3/2/2014,60.0,74.0,52.0,9.0,94301
1290,1290,3/3/2014,56.0,81.0,52.0,6.0,94301
1291,1291,3/4/2014,60.0,83.0,56.0,6.0,94301
1292,1292,3/5/2014,63.0,,,8.0,94301
1293,1293,3/6/2014,60.0,75.0,53.0,7.0,94301
1294,1294,3/7/2014,56.0,64.0,47.0,6.0,94301
1295,1295,3/8/2014,60.0,64.0,50.0,6.0,94301
1296,1296,3/9/2014,65.0,65.0,53.0,5.0,94301
1297,1297,3/10/2014,63.0,62.0,50.0,11.0,94301
1298,1298,3/11/2014,63.0,37.0,37.0,15.0,94301
1299,1299,3/12/2014,67.0,37.0,42.0,12.0,94301
1300,1300,3/13/2014,62.0,50.0,44.0,8.0,94301
1301,1301,3/14/2014,58.0,72.0,51.0,7.0,94301
1302,1302,3/15/2014,63.0,93.0,45.0,7.0,94301
1303,1303,3/16/2014,60.0,66.0,50.0,8.0,94301
1304,1304,3/17/2014,62.0,58.0,47.0,11.0,94301
1305,1305,3/18/2014,60.0,37.0,35.0,6.0,94301
1306,1306,3/19/2014,58.0,47.0,41.0,5.0,94301
1307,1307,3/20/2014,60.0,64.0,50.0,8.0,94301
1308,1308,3/21/2014,60.0,68.0,49.0,7.0,94301
1309,1309,3/22/2014,57.0,64.0,48.0,8.0,94301
1310,1310,3/23/2014,60.0,70.0,50.0,6.0,94301
1311,1311,3/24/2014,58.0,67.0,49.0,7.0,94301
1312,1312,3/25/2014,56.0,71.0,49.0,8.0,94301
1313,1313,3/26/2014,58.0,74.0,49.0,8.0,94301
1314,1314,3/27/2014,60.0,63.0,47.0,8.0,94301
1315,1315,3/28/2014,60.0,63.0,50.0,10.0,94301
1316,1316,3/29/2014,60.0,86.0,54.0,10.0,94301
1317,1317,3/30/2014,56.0,64.0,46.0,8.0,94301
1318,1318,3/31/2014,52.0,79.0,46.0,12.0,94301
1319,1319,4/1/2014,52.0,76.0,44.0,10.0,94301
1320,1320,4/2/2014,54.0,64.0,44.0,8.0,94301
1321,1321,4/3/2014,54.0,68.0,47.0,7.0,94301
1322,1322,4/4/2014,56.0,77.0,48.0,10.0,94301
1323,1323,4/5/2014,58.0,65.0,48.0,9.0,94301
1324,1324,4/6/2014,61.0,63.0,51.0,6.0,94301
1325,1325,4/7/2014,66.0,56.0,53.0,6.0,94301
1326,1326,4/8/2014,68.0,66.0,58.0,8.0,94301
1327,1327,4/9/2014,60.0,76.0,54.0,9.0,94301
1328,1328,4/10/2014,64.0,71.0,53.0,8.0,94301
1329,1329,4/11/2014,60.0,77.0,54.0,7.0,94301
1330,1330,4/12/2014,60.0,66.0,50.0,9.0,94301
1331,1331,4/13/2014,63.0,67.0,52.0,8.0,94301
1332,1332,4/14/2014,62.0,73.0,54.0,7.0,94301
1333,1333,4/15/2014,62.0,69.0,52.0,8.0,94301
1334,1334,4/16/2014,62.0,62.0,53.0,8.0,94301
1335,1335,4/17/2014,61.0,62.0,51.0,8.0,94301
1336,1336,4/18/2014,62.0,63.0,51.0,9.0,94301
1337,1337,4/19/2014,58.0,67.0,50.0,8.0,94301
1338,1338,4/20/2014,66.0,60.0,53.0,7.0,94301
1339,1339,4/21/2014,63.0,62.0,50.0,9.0,94301
1340,1340,4/22/2014,58.0,49.0,39.0,16.0,94301
1341,1341,4/23/2014,58.0,53.0,43.0,9.0,94301
1342,1342,4/24/2014,60.0,68.0,52.0,11.0,94301
1343,1343,4/25/2014,55.0,80.0,49.0,9.0,94301
1344,1344,4/26/2014,55.0,54.0,41.0,11.0,94301
1345,1345,4/27/2014,62.0,59.0,47.0,11.0,94301
1346,1346,4/28/2014,60.0,54.0,46.0,7.0,94301
1347,1347,4/29/2014,74.0,33.0,46.0,7.0,94301
1348,1348,4/30/2014,79.0,41.0,54.0,6.0,94301
1349,1349,5/1/2014,72.0,43.0,52.0,6.0,94301
1350,1350,5/2/2014,66.0,59.0,53.0,7.0,94301
1351,1351,5/3/2014,63.0,62.0,50.0,13.0,94301
1352,1352,5/4/2014,62.0,62.0,51.0,9.0,94301
1353,1353,5/5/2014,60.0,60.0,48.0,7.0,94301
1354,1354,5/6/2014,64.0,51.0,45.0,9.0,94301
1355,1355,5/7/2014,59.0,62.0,47.0,9.0,94301
1356,1356,5/8/2014,62.0,65.0,52.0,8.0,94301
1357,1357,5/9/2014,64.0,56.0,48.0,12.0,94301
1358,1358,5/10/2014,61.0,52.0,44.0,12.0,94301
1359,1359,5/11/2014,64.0,32.0,38.0,12.0,94301
1360,1360,5/12/2014,68.0,43.0,47.0,5.0,94301
1361,1361,5/13/2014,75.0,35.0,47.0,5.0,94301
1362,1362,5/14/2014,74.0,38.0,51.0,5.0,94301
1363,1363,5/15/2014,72.0,36.0,48.0,4.0,94301
1364,1364,5/16/2014,65.0,59.0,53.0,6.0,94301
1365,1365,5/17/2014,65.0,56.0,50.0,8.0,94301
1366,1366,5/18/2014,66.0,61.0,52.0,12.0,94301
1367,1367,5/19/2014,64.0,58.0,49.0,10.0,94301
1368,1368,5/20/2014,66.0,60.0,52.0,7.0,94301
1369,1369,5/21/2014,65.0,64.0,54.0,9.0,94301
1370,1370,5/22/2014,68.0,68.0,55.0,8.0,94301
1371,1371,5/23/2014,63.0,74.0,56.0,9.0,94301
1372,1372,5/24/2014,64.0,71.0,56.0,9.0,94301
1373,1373,5/25/2014,68.0,54.0,53.0,7.0,94301
1374,1374,5/26/2014,70.0,57.0,53.0,8.0,94301
1375,1375,5/27/2014,64.0,51.0,48.0,7.0,94301
1376,1376,5/28/2014,68.0,35.0,41.0,8.0,94301
1377,1377,5/29/2014,68.0,51.0,50.0,5.0,94301
1378,1378,5/30/2014,59.0,66.0,51.0,9.0,94301
1379,1379,5/31/2014,63.0,65.0,53.0,7.0,94301
1380,1380,6/1/2014,67.0,65.0,56.0,8.0,94301
1381,1381,6/2/2014,63.0,63.0,51.0,7.0,94301
1382,1382,6/3/2014,63.0,66.0,53.0,8.0,94301
1383,1383,6/4/2014,66.0,69.0,56.0,7.0,94301
1384,1384,6/5/2014,65.0,71.0,57.0,5.0,94301
1385,1385,6/6/2014,66.0,,,9.0,94301
1386,1386,6/7/2014,67.0,31.0,28.0,7.0,94301
1387,1387,6/8/2014,72.0,60.0,61.0,8.0,94301
1388,1388,6/9/2014,71.0,66.0,61.0,8.0,94301
1389,1389,6/10/2014,66.0,76.0,60.0,9.0,94301
1390,1390,6/11/2014,68.0,63.0,57.0,8.0,94301
1391,1391,6/12/2014,75.0,58.0,52.0,11.0,94301
1392,1392,6/13/2014,66.0,53.0,51.0,7.0,94301
1393,1393,6/14/2014,70.0,56.0,55.0,7.0,94301
1394,1394,6/15/2014,66.0,58.0,51.0,8.0,94301
1395,1395,6/16/2014,62.0,57.0,48.0,7.0,94301
1396,1396,6/17/2014,66.0,47.0,48.0,8.0,94301
1397,1397,6/18/2014,72.0,47.0,51.0,7.0,94301
1398,1398,6/19/2014,65.0,65.0,56.0,8.0,94301
1399,1399,6/20/2014,70.0,57.0,54.0,7.0,94301
1400,1400,6/21/2014,63.0,66.0,54.0,6.0,94301
1401,1401,6/22/2014,65.0,65.0,54.0,9.0,94301
1402,1402,6/23/2014,66.0,64.0,55.0,7.0,94301
1403,1403,6/24/2014,70.0,56.0,55.0,9.0,94301
1404,1404,6/25/2014,66.0,71.0,58.0,7.0,94301
1405,1405,6/26/2014,68.0,65.0,57.0,9.0,94301
1406,1406,6/27/2014,70.0,70.0,61.0,10.0,94301
1407,1407,6/28/2014,68.0,59.0,55.0,8.0,94301
1408,1408,6/29/2014,71.0,64.0,60.0,7.0,94301
1409,1409,6/30/2014,74.0,62.0,61.0,7.0,94301
1410,1410,7/1/2014,70.0,72.0,60.0,8.0,94301
1411,1411,7/2/2014,70.0,64.0,57.0,9.0,94301
1412,1412,7/3/2014,66.0,69.0,58.0,8.0,94301
1413,1413,7/4/2014,66.0,74.0,58.0,7.0,94301
1414,1414,7/5/2014,68.0,70.0,58.0,8.0,94301
1415,1415,7/6/2014,68.0,69.0,58.0,8.0,94301
1416,1416,7/7/2014,68.0,74.0,59.0,7.0,94301
1417,1417,7/8/2014,67.0,71.0,59.0,8.0,94301
1418,1418,7/9/2014,70.0,69.0,60.0,9.0,94301
1419,1419,7/10/2014,69.0,67.0,60.0,7.0,94301
1420,1420,7/11/2014,68.0,66.0,58.0,8.0,94301
1421,1421,7/12/2014,66.0,70.0,58.0,11.0,94301
1422,1422,7/13/2014,67.0,75.0,59.0,10.0,94301
1423,1423,7/14/2014,74.0,70.0,63.0,7.0,94301
1424,1424,7/15/2014,70.0,78.0,64.0,12.0,94301
1425,1425,7/16/2014,73.0,70.0,63.0,9.0,94301
1426,1426,7/17/2014,70.0,65.0,60.0,8.0,94301
1427,1427,7/18/2014,70.0,73.0,61.0,9.0,94301
1428,1428,7/19/2014,70.0,72.0,62.0,9.0,94301
1429,1429,7/20/2014,70.0,76.0,63.0,11.0,94301
1430,1430,7/21/2014,73.0,24.0,30.0,9.0,94301
1431,1431,7/22/2014,72.0,62.0,59.0,9.0,94301
1432,1432,7/23/2014,70.0,67.0,61.0,9.0,94301
1433,1433,7/24/2014,84.0,59.0,62.0,7.0,94301
1434,1434,7/25/2014,76.0,56.0,62.0,9.0,94301
1435,1435,7/26/2014,73.0,65.0,63.0,9.0,94301
1436,1436,7/27/2014,74.0,68.0,62.0,9.0,94301
1437,1437,7/28/2014,71.0,71.0,61.0,8.0,94301
1438,1438,7/29/2014,73.0,70.0,62.0,8.0,94301
1439,1439,7/30/2014,70.0,70.0,61.0,10.0,94301
1440,1440,7/31/2014,70.0,74.0,61.0,8.0,94301
1441,1441,8/1/2014,68.0,28.0,28.0,6.0,94301
1442,1442,8/2/2014,68.0,30.0,30.0,8.0,94301
1443,1443,8/3/2014,68.0,,,10.0,94301
1444,1444,8/4/2014,70.0,67.0,59.0,9.0,94301
1445,1445,8/5/2014,71.0,74.0,61.0,9.0,94301
1446,1446,8/6/2014,75.0,75.0,65.0,10.0,94301
1447,1447,8/7/2014,68.0,75.0,61.0,10.0,94301
1448,1448,8/8/2014,67.0,73.0,60.0,7.0,94301
1449,1449,8/9/2014,68.0,70.0,58.0,11.0,94301
1450,1450,8/10/2014,68.0,70.0,58.0,9.0,94301
1451,1451,8/11/2014,70.0,73.0,61.0,9.0,94301
1452,1452,8/12/2014,68.0,68.0,59.0,10.0,94301
1453,1453,8/13/2014,69.0,68.0,60.0,10.0,94301
1454,1454,8/14/2014,70.0,75.0,61.0,9.0,94301
1455,1455,8/15/2014,70.0,,,9.0,94301
1456,1456,8/16/2014,71.0,70.0,60.0,9.0,94301
1457,1457,8/17/2014,68.0,77.0,59.0,9.0,94301
1458,1458,8/18/2014,68.0,74.0,60.0,11.0,94301
1459,1459,8/19/2014,68.0,70.0,59.0,9.0,94301
1460,1460,8/20/2014,71.0,61.0,58.0,7.0,94301
1461,1461,8/21/2014,69.0,69.0,60.0,10.0,94301
1462,1462,8/22/2014,71.0,68.0,60.0,8.0,94301
1463,1463,8/23/2014,70.0,67.0,58.0,9.0,94301
1464,1464,8/24/2014,68.0,73.0,60.0,9.0,94301
1465,1465,8/25/2014,68.0,66.0,58.0,9.0,94301
1466,1466,8/26/2014,68.0,70.0,59.0,8.0,94301
1467,1467,8/27/2014,72.0,71.0,63.0,11.0,94301
1468,1468,8/28/2014,70.0,76.0,61.0,8.0,94301
1469,1469,8/29/2014,70.0,78.0,62.0,9.0,94301
1470,1470,8/30/2014,70.0,70.0,62.0,6.0,94301
1471,1471,8/31/2014,68.0,70.0,61.0,7.0,94301
1472,1472,3/1/2014,60.0,69.0,49.0,10.0,94041
1473,1473,3/2/2014,58.0,71.0,50.0,6.0,94041
1474,1474,3/3/2014,56.0,75.0,49.0,5.0,94041
1475,1475,3/4/2014,61.0,75.0,53.0,4.0,94041
1476,1476,3/5/2014,63.0,69.0,54.0,5.0,94041
1477,1477,3/6/2014,60.0,75.0,52.0,5.0,94041
1478,1478,3/7/2014,59.0,64.0,46.0,5.0,94041
1479,1479,3/8/2014,60.0,61.0,47.0,2.0,94041
1480,1480,3/9/2014,67.0,55.0,50.0,3.0,94041
1481,1481,3/10/2014,61.0,63.0,48.0,7.0,94041
1482,1482,3/11/2014,62.0,44.0,33.0,10.0,94041
1483,1483,3/12/2014,67.0,28.0,29.0,9.0,94041
1484,1484,3/13/2014,63.0,46.0,38.0,3.0,94041
1485,1485,3/14/2014,59.0,62.0,47.0,4.0,94041
1486,1486,3/15/2014,64.0,57.0,48.0,4.0,94041
1487,1487,3/16/2014,63.0,56.0,48.0,5.0,94041
1488,1488,3/17/2014,61.0,57.0,45.0,6.0,94041
1489,1489,3/18/2014,60.0,48.0,34.0,4.0,94041
1490,1490,3/19/2014,61.0,43.0,37.0,3.0,94041
1491,1491,3/20/2014,62.0,50.0,43.0,6.0,94041
1492,1492,3/21/2014,58.0,66.0,46.0,5.0,94041
1493,1493,3/22/2014,58.0,64.0,46.0,5.0,94041
1494,1494,3/23/2014,60.0,66.0,47.0,5.0,94041
1495,1495,3/24/2014,61.0,54.0,44.0,5.0,94041
1496,1496,3/25/2014,57.0,62.0,44.0,5.0,94041
1497,1497,3/26/2014,58.0,71.0,48.0,6.0,94041
1498,1498,3/27/2014,59.0,63.0,45.0,5.0,94041
1499,1499,3/28/2014,61.0,64.0,47.0,5.0,94041
1500,1500,3/29/2014,58.0,78.0,51.0,5.0,94041
1501,1501,3/30/2014,56.0,66.0,44.0,6.0,94041
1502,1502,3/31/2014,51.0,75.0,43.0,7.0,94041
1503,1503,4/1/2014,53.0,74.0,43.0,8.0,94041
1504,1504,4/2/2014,53.0,70.0,42.0,6.0,94041
1505,1505,4/3/2014,54.0,65.0,43.0,4.0,94041
1506,1506,4/4/2014,56.0,65.0,45.0,7.0,94041
1507,1507,4/5/2014,58.0,66.0,45.0,6.0,94041
1508,1508,4/6/2014,62.0,61.0,48.0,4.0,94041
1509,1509,4/7/2014,67.0,60.0,51.0,3.0,94041
1510,1510,4/8/2014,70.0,61.0,55.0,4.0,94041
1511,1511,4/9/2014,63.0,72.0,53.0,5.0,94041
1512,1512,4/10/2014,65.0,59.0,50.0,4.0,94041
1513,1513,4/11/2014,61.0,77.0,52.0,6.0,94041
1514,1514,4/12/2014,61.0,65.0,48.0,6.0,94041
1515,1515,4/13/2014,64.0,65.0,49.0,5.0,94041
1516,1516,4/14/2014,63.0,68.0,52.0,5.0,94041
1517,1517,4/15/2014,61.0,71.0,50.0,6.0,94041
1518,1518,4/16/2014,64.0,62.0,50.0,7.0,94041
1519,1519,4/17/2014,62.0,64.0,49.0,7.0,94041
1520,1520,4/18/2014,61.0,58.0,47.0,7.0,94041
1521,1521,4/19/2014,60.0,67.0,47.0,6.0,94041
1522,1522,4/20/2014,66.0,52.0,49.0,5.0,94041
1523,1523,4/21/2014,61.0,52.0,46.0,6.0,94041
1524,1524,4/22/2014,58.0,50.0,40.0,10.0,94041
1525,1525,4/23/2014,59.0,56.0,41.0,8.0,94041
1526,1526,4/24/2014,60.0,68.0,49.0,6.0,94041
1527,1527,4/25/2014,56.0,74.0,48.0,7.0,94041
1528,1528,4/26/2014,55.0,61.0,40.0,8.0,94041
1529,1529,4/27/2014,59.0,60.0,44.0,9.0,94041
1530,1530,4/28/2014,60.0,54.0,42.0,5.0,94041
1531,1531,4/29/2014,69.0,44.0,44.0,3.0,94041
1532,1532,4/30/2014,75.0,44.0,49.0,4.0,94041
1533,1533,5/1/2014,75.0,42.0,47.0,4.0,94041
1534,1534,5/2/2014,67.0,50.0,49.0,5.0,94041
1535,1535,5/3/2014,63.0,65.0,50.0,8.0,94041
1536,1536,5/4/2014,63.0,62.0,48.0,7.0,94041
1537,1537,5/5/2014,61.0,57.0,45.0,8.0,94041
1538,1538,5/6/2014,63.0,50.0,43.0,7.0,94041
1539,1539,5/7/2014,60.0,58.0,44.0,6.0,94041
1540,1540,5/8/2014,62.0,63.0,49.0,5.0,94041
1541,1541,5/9/2014,63.0,61.0,49.0,9.0,94041
1542,1542,5/10/2014,62.0,51.0,42.0,8.0,94041
1543,1543,5/11/2014,65.0,46.0,38.0,7.0,94041
1544,1544,5/12/2014,69.0,44.0,43.0,5.0,94041
1545,1545,5/13/2014,75.0,33.0,41.0,4.0,94041
1546,1546,5/14/2014,76.0,34.0,44.0,4.0,94041
1547,1547,5/15/2014,74.0,40.0,45.0,6.0,94041
1548,1548,5/16/2014,67.0,62.0,51.0,9.0,94041
1549,1549,5/17/2014,65.0,65.0,49.0,8.0,94041
1550,1550,5/18/2014,65.0,55.0,47.0,7.0,94041
1551,1551,5/19/2014,63.0,59.0,46.0,7.0,94041
1552,1552,5/20/2014,63.0,59.0,48.0,6.0,94041
1553,1553,5/21/2014,65.0,65.0,51.0,7.0,94041
1554,1554,5/22/2014,65.0,65.0,52.0,7.0,94041
1555,1555,5/23/2014,65.0,72.0,54.0,7.0,94041
1556,1556,5/24/2014,65.0,73.0,53.0,8.0,94041
1557,1557,5/25/2014,69.0,57.0,52.0,6.0,94041
1558,1558,5/26/2014,69.0,53.0,49.0,6.0,94041
1559,1559,5/27/2014,65.0,55.0,46.0,7.0,94041
1560,1560,5/28/2014,66.0,46.0,41.0,7.0,94041
1561,1561,5/29/2014,69.0,50.0,46.0,7.0,94041
1562,1562,5/30/2014,62.0,69.0,49.0,8.0,94041
1563,1563,5/31/2014,63.0,63.0,49.0,5.0,94041
1564,1564,6/1/2014,66.0,63.0,53.0,5.0,94041
